 VARIABLES="X","Y","U","V","P"
 ZONE F=POINT, I=          40 , J=          40
   1.25000002E-02   1.25000002E-02   5.15495049E-05  -5.18837551E-05   1.32645480E-02
   3.75000015E-02   1.25000002E-02   1.27721665E-04  -2.50666908E-05   1.31396241E-02
   6.25000000E-02   1.25000002E-02   1.01052014E-04   5.08631056E-05   1.28517002E-02
   8.75000060E-02   1.25000002E-02  -8.63359164E-05   1.35686394E-04   1.24759339E-02
  0.112500004       1.25000002E-02  -4.35336726E-04   2.12516927E-04   1.20774060E-02
  0.137500003       1.25000002E-02  -9.24085150E-04   2.75478291E-04   1.17035545E-02
  0.162500009       1.25000002E-02  -1.52381673E-03   3.23544955E-04   1.13861477E-02
  0.187500000       1.25000002E-02  -2.20570783E-03   3.57679499E-04   1.11452807E-02
  0.212500006       1.25000002E-02  -2.94350437E-03   3.79490200E-04   1.09930485E-02
  0.237500012       1.25000002E-02  -3.71417985E-03   3.90596106E-04   1.09364027E-02
  0.262499988       1.25000002E-02  -4.49767150E-03   3.92341259E-04   1.09791532E-02
  0.287499994       1.25000002E-02  -5.27623715E-03   3.85701831E-04   1.11232297E-02
  0.312500000       1.25000002E-02  -6.03372417E-03   3.71289731E-04   1.13693355E-02
  0.337500006       1.25000002E-02  -6.75490825E-03   3.49422422E-04   1.17171519E-02
  0.362499982       1.25000002E-02  -7.42499903E-03   3.20216845E-04   1.21652000E-02
  0.387499988       1.25000002E-02  -8.02934729E-03   2.83695583E-04   1.27104875E-02
  0.412499994       1.25000002E-02  -8.55336152E-03   2.39890767E-04   1.33480392E-02
  0.437500000       1.25000002E-02  -8.98261461E-03   1.88939535E-04   1.40703805E-02
  0.462500006       1.25000002E-02  -9.30313952E-03   1.31161170E-04   1.48670170E-02
  0.487499982       1.25000002E-02  -9.50186327E-03   6.71327871E-05   1.57239921E-02
  0.512499988       1.25000002E-02  -9.56724770E-03  -2.18675041E-06   1.66234449E-02
  0.537500024       1.25000002E-02  -9.49049089E-03  -7.50214240E-05   1.75418258E-02
  0.562500000       1.25000002E-02  -9.26650874E-03  -1.49426007E-04   1.84530765E-02
  0.587499976       1.25000002E-02  -8.89446959E-03  -2.23093011E-04   1.93303246E-02
  0.612500012       1.25000002E-02  -8.37861467E-03  -2.93254736E-04   2.01454889E-02
  0.637499988       1.25000002E-02  -7.72906141E-03  -3.56800912E-04   2.08705626E-02
  0.662500024       1.25000002E-02  -6.96230726E-03  -4.10461973E-04   2.14792825E-02
  0.687500000       1.25000002E-02  -6.10131398E-03  -4.51040076E-04   2.19489969E-02
  0.712499976       1.25000002E-02  -5.17511275E-03  -4.75664565E-04   2.22626030E-02
  0.737500012       1.25000002E-02  -4.21787240E-03  -4.82064061E-04   2.24103406E-02
  0.762499988       1.25000002E-02  -3.26744677E-03  -4.68828657E-04   2.23912764E-02
  0.787500024       1.25000002E-02  -2.36343569E-03  -4.35623660E-04   2.22143251E-02
  0.812500000       1.25000002E-02  -1.54486997E-03  -3.83352221E-04   2.18986794E-02
  0.837499976       1.25000002E-02  -8.47640855E-04  -3.14254867E-04   2.14736685E-02
  0.862500012       1.25000002E-02  -3.01726628E-04  -2.32005288E-04   2.09780894E-02
  0.887499988       1.25000002E-02   7.19048112E-05  -1.41943630E-04   2.04591807E-02
  0.912500024       1.25000002E-02   2.65331444E-04  -5.17790722E-05   1.99711211E-02
  0.937500000       1.25000002E-02   2.90190364E-04   2.66354855E-05   1.95726808E-02
  0.962499976       1.25000002E-02   1.89494502E-04   7.37751398E-05   1.93212610E-02
  0.987500012       1.25000002E-02   5.77874453E-05   5.76952698E-05   1.92557871E-02
   1.25000002E-02   3.75000015E-02   2.54454626E-05  -1.29666791E-04   1.33897969E-02
   3.75000015E-02   3.75000015E-02  -2.99972544E-05   3.01904201E-05   1.32632181E-02
   6.25000000E-02   3.75000015E-02  -3.65667365E-04   3.55960219E-04   1.30215380E-02
   8.75000060E-02   3.75000015E-02  -1.06497691E-03   7.15373200E-04   1.27162635E-02
  0.112500004       3.75000015E-02  -2.13086093E-03   1.04588596E-03   1.23930704E-02
  0.137500003       3.75000015E-02  -3.52351530E-03   1.32177514E-03   1.20879840E-02
  0.162500009       3.75000015E-02  -5.18402830E-03   1.53585011E-03   1.18271913E-02
  0.187500000       3.75000015E-02  -7.04799779E-03   1.68968318E-03   1.16286660E-02
  0.212500006       3.75000015E-02  -9.05256066E-03   1.78838253E-03   1.15042273E-02
  0.237500012       3.75000015E-02  -1.11393835E-02   1.83782075E-03   1.14614163E-02
  0.262499988       3.75000015E-02  -1.32553196E-02   1.84324221E-03   1.15049388E-02
  0.287499994       3.75000015E-02  -1.53518701E-02   1.80868711E-03   1.16376178E-02
  0.312500000       3.75000015E-02  -1.73841454E-02   1.73690123E-03   1.18609378E-02
  0.337500006       3.75000015E-02  -1.93097927E-02   1.62953371E-03   1.21752135E-02
  0.362499982       3.75000015E-02  -2.10881531E-02   1.48749584E-03   1.25794997E-02
  0.387499988       3.75000015E-02  -2.26797871E-02   1.31137832E-03   1.30713126E-02
  0.412499994       3.75000015E-02  -2.40464434E-02   1.10188243E-03   1.36462450E-02
  0.437500000       3.75000015E-02  -2.51514390E-02   8.60218308E-04   1.42975356E-02
  0.462500006       3.75000015E-02  -2.59604640E-02   5.88462455E-04   1.50156636E-02
  0.487499982       3.75000015E-02  -2.64427774E-02   2.89887481E-04   1.57880262E-02
  0.512499988       3.75000015E-02  -2.65727174E-02  -3.06121619E-05   1.65987574E-02
