 VARIABLES="X","Y","U","V","P"
 ZONE F=POINT, I=          16 , J=          16
   3.12500000E-02   3.12500000E-02   1.08702830E-03  -1.09123776E-03   9.54623055E-03
   9.37500000E-02   3.12500000E-02   1.52494339E-03   6.45147345E-04   9.30612069E-03
  0.156250000       3.12500000E-02  -1.83071708E-03   2.70299008E-03   8.92209727E-03
  0.218750000       3.12500000E-02  -9.03472584E-03   4.49434202E-03   8.46952200E-03
  0.281250000       3.12500000E-02  -1.93990655E-02   5.86415920E-03   8.01494066E-03
  0.343750000       3.12500000E-02  -3.18775550E-02   6.60921447E-03   7.63892941E-03
  0.406250000       3.12500000E-02  -4.50698882E-02   6.57854695E-03   7.45611498E-03
  0.468750000       3.12500000E-02  -5.73608577E-02   5.70814591E-03   7.61712575E-03
  0.531250000       3.12500000E-02  -6.70751333E-02   4.00169613E-03   8.28556158E-03
  0.593750000       3.12500000E-02  -7.25812316E-02   1.49993412E-03   9.58991516E-03
  0.656250000       3.12500000E-02  -7.23119974E-02  -1.77380384E-03   1.15471035E-02
  0.718750000       3.12500000E-02  -6.46541491E-02  -5.88865578E-03   1.37245124E-02
  0.781250000       3.12500000E-02  -4.90488932E-02  -9.72061511E-03   1.55857243E-02
  0.843750000       3.12500000E-02  -2.77235061E-02  -1.16085596E-02   1.64775122E-02
  0.906250000       3.12500000E-02  -7.36610126E-03  -8.75293557E-03   1.62239671E-02
  0.968750000       3.12500000E-02   6.92316564E-04   6.88776257E-04   1.55851478E-02
   3.12500000E-02   9.37500000E-02  -2.33756867E-03   1.51388114E-04   9.78558231E-03
   9.37500000E-02   9.37500000E-02  -1.07203452E-02   7.33186863E-03   9.52095632E-03
  0.156250000       9.37500000E-02  -2.50029787E-02   1.36397891E-02   9.14360676E-03
  0.218750000       9.37500000E-02  -4.26447466E-02   1.83894541E-02   8.66246037E-03
  0.281250000       9.37500000E-02  -6.17619008E-02   2.14375816E-02   8.12127348E-03
  0.343750000       9.37500000E-02  -8.06858987E-02   2.24260576E-02   7.60593405E-03
  0.406250000       9.37500000E-02  -9.78016406E-02   2.10580640E-02   7.24802166E-03
  0.468750000       9.37500000E-02 -0.111501567       1.72079839E-02   7.22007127E-03
  0.531250000       9.37500000E-02 -0.120202407       1.09055508E-02   7.70709710E-03
  0.593750000       9.37500000E-02 -0.122390419       2.27755262E-03   8.84873047E-03
  0.656250000       9.37500000E-02 -0.116661504      -8.56061932E-03   1.05810352E-02
  0.718750000       9.37500000E-02 -0.102534145      -2.08942629E-02   1.26661379E-02
  0.781250000       9.37500000E-02  -8.07155520E-02  -3.21448185E-02   1.45331519E-02
  0.843750000       9.37500000E-02  -5.31602688E-02  -3.80706415E-02   1.55499615E-02
  0.906250000       9.37500000E-02  -2.45374572E-02  -3.12772356E-02   1.55012999E-02
  0.968750000       9.37500000E-02  -5.38362376E-03  -4.00717091E-03   1.50004979E-02
   3.12500000E-02  0.156250000      -6.27386244E-03   8.75536818E-03   1.00992741E-02
   9.37500000E-02  0.156250000      -2.20513679E-02   2.28733700E-02   9.71017778E-03
  0.156250000      0.156250000      -4.20118086E-02   3.23266611E-02   9.20220837E-03
  0.218750000      0.156250000      -6.31034598E-02   3.84213030E-02   8.52620229E-03
  0.281250000      0.156250000      -8.38903040E-02   4.12951335E-02   7.71337422E-03
  0.343750000      0.156250000     -0.103051715       4.06396687E-02   6.86579105E-03
  0.406250000      0.156250000     -0.119284794       3.61796655E-02   6.14897441E-03
  0.468750000      0.156250000     -0.131336659       2.78253667E-02   5.77318808E-03
  0.531250000      0.156250000     -0.138050810       1.56909954E-02   5.95073402E-03
  0.593750000      0.156250000     -0.138446867       6.43121894E-05   6.82505500E-03
  0.656250000      0.156250000     -0.131894320      -1.86367482E-02   8.40980187E-03
  0.718750000      0.156250000     -0.118107408      -3.87358554E-02   1.05239674E-02
  0.781250000      0.156250000      -9.70989615E-02  -5.71330935E-02   1.26340156E-02
  0.843750000      0.156250000      -6.96015432E-02  -6.81379437E-02   1.40854986E-02
  0.906250000      0.156250000      -3.81880589E-02  -6.12496436E-02   1.44674741E-02
  0.968750000      0.156250000      -1.09938877E-02  -2.03863680E-02   1.41027728E-02
   3.12500000E-02  0.218750000      -7.99338147E-03   2.30146125E-02   1.00887343E-02
