 VARIABLES="X","Y","U","V","P"
 ZONE F=POINT, I=          16 , J=          16
   3.12500000E-02   3.12500000E-02  -4.21648758E-04   4.19305754E-04   1.74908736E-03
   9.37500000E-02   3.12500000E-02  -1.71908399E-03   8.71205353E-04   1.74069800E-03
  0.156250000       3.12500000E-02  -3.58449132E-03   9.84393177E-04   1.78002380E-03
  0.218750000       3.12500000E-02  -5.55374660E-03   9.74102353E-04   1.87436305E-03
  0.281250000       3.12500000E-02  -7.45885167E-03   9.19664104E-04   2.02712929E-03
  0.343750000       3.12500000E-02  -9.22187790E-03   8.31432990E-04   2.24161334E-03
  0.406250000       3.12500000E-02  -1.07670818E-02   7.01251207E-04   2.52033817E-03
  0.468750000       3.12500000E-02  -1.19989673E-02   5.17728389E-04   2.86325347E-03
  0.531250000       3.12500000E-02  -1.28005650E-02   2.71058729E-04   3.26545024E-03
  0.593750000       3.12500000E-02  -1.30394492E-02  -4.40908043E-05   3.71470419E-03
  0.656250000       3.12500000E-02  -1.25736706E-02  -4.31475055E-04   4.18531615E-03
  0.718750000       3.12500000E-02  -1.12820156E-02  -8.66695191E-04   4.64131963E-03
  0.781250000       3.12500000E-02  -9.12933983E-03  -1.28862611E-03   5.03809843E-03
  0.843750000       3.12500000E-02  -6.25578873E-03  -1.58408552E-03   5.32892812E-03
  0.906250000       3.12500000E-02  -3.12861800E-03  -1.54124852E-03   5.48051856E-03
  0.968750000       3.12500000E-02  -7.93336309E-04  -7.94658961E-04   5.49697177E-03
   3.12500000E-02   9.37500000E-02  -9.56897857E-04   1.79409189E-03   1.75372674E-03
   9.37500000E-02   9.37500000E-02  -3.52970301E-03   3.35415639E-03   1.74315926E-03
  0.156250000       9.37500000E-02  -6.89821085E-03   3.71646741E-03   1.78147131E-03
  0.218750000       9.37500000E-02  -1.03523051E-02   3.64446337E-03   1.87172403E-03
  0.281250000       9.37500000E-02  -1.36242677E-02   3.40427365E-03   2.01813853E-03
  0.343750000       9.37500000E-02  -1.65737309E-02   3.03599611E-03   2.22516526E-03
  0.406250000       9.37500000E-02  -1.90734416E-02   2.51704967E-03   2.49649025E-03
  0.468750000       9.37500000E-02  -2.09765583E-02   1.81154383E-03   2.83342088E-03
  0.531250000       9.37500000E-02  -2.21092068E-02   8.86239344E-04   3.23254010E-03
  0.593750000       9.37500000E-02  -2.22759098E-02  -2.77049607E-04   3.68261104E-03
  0.656250000       9.37500000E-02  -2.12872662E-02  -1.67209003E-03   4.15904261E-03
  0.718750000       9.37500000E-02  -1.90057121E-02  -3.21206683E-03   4.62546479E-03
  0.781250000       9.37500000E-02  -1.54105742E-02  -4.69614659E-03   5.03423903E-03
