 VARIABLES="X","Y","U","V","P"
 ZONE F=POINT, I=          16 , J=          16
   3.12500000E-02   3.12500000E-02   1.07036554E-03  -1.07337651E-03   8.34329613E-03
   9.37500000E-02   3.12500000E-02   1.48849073E-03   6.48144633E-04   8.10544938E-03
  0.156250000       3.12500000E-02  -1.85197615E-03   2.68455851E-03   7.72498827E-03
  0.218750000       3.12500000E-02  -9.00694076E-03   4.46357625E-03   7.27653783E-03
  0.281250000       3.12500000E-02  -1.93065703E-02   5.83028048E-03   6.82635279E-03
  0.343750000       3.12500000E-02  -3.17201614E-02   6.57862565E-03   6.45470154E-03
  0.406250000       3.12500000E-02  -4.48573977E-02   6.55494351E-03   6.27552113E-03
  0.468750000       3.12500000E-02  -5.71085289E-02   5.69323776E-03   6.43846486E-03
  0.531250000       3.12500000E-02  -6.68005496E-02   3.99602484E-03   7.10620591E-03
  0.593750000       3.12500000E-02  -7.23032355E-02   1.50336185E-03   8.40646587E-03
  0.656250000       3.12500000E-02  -7.20523298E-02  -1.75884902E-03   1.03567783E-02
  0.718750000       3.12500000E-02  -6.44354746E-02  -5.86439809E-03   1.25259198E-02
  0.781250000       3.12500000E-02  -4.88893799E-02  -9.68994107E-03   1.43799726E-02
  0.843750000       3.12500000E-02  -2.76337713E-02  -1.15751643E-02   1.52684776E-02
  0.906250000       3.12500000E-02  -7.34269060E-03  -8.72567855E-03   1.50162186E-02
  0.968750000       3.12500000E-02   6.89087610E-04   6.86117797E-04   1.43798795E-02
   3.12500000E-02   9.37500000E-02  -2.32375204E-03   1.72381289E-04   8.58039036E-03
   9.37500000E-02   9.37500000E-02  -1.06565254E-02   7.29967188E-03   8.31836089E-03
  0.156250000       9.37500000E-02  -2.48629302E-02   1.35614909E-02   7.94500113E-03
  0.218750000       9.37500000E-02  -4.24282253E-02   1.82908326E-02   7.46869761E-03
  0.281250000       9.37500000E-02  -6.14790805E-02   2.13401541E-02   6.93292636E-03
  0.343750000       9.37500000E-02  -8.03516805E-02   2.23444495E-02   6.42306544E-03
  0.406250000       9.37500000E-02  -9.74338576E-02   2.10007019E-02   6.06981153E-03
  0.468750000       9.37500000E-02 -0.111119568       1.71784535E-02   6.04463648E-03
  0.531250000       9.37500000E-02 -0.119826071       1.09041855E-02   6.53155148E-03
  0.593750000       9.37500000E-02 -0.122038029       2.30370509E-03   7.67023070E-03
  0.656250000       9.37500000E-02 -0.116350576      -8.50643218E-03   9.39618982E-03
  0.718750000       9.37500000E-02 -0.102278054      -2.08190586E-02   1.14733018E-02
  0.781250000       9.37500000E-02  -8.05210322E-02  -3.20555195E-02   1.33330207E-02
  0.843750000       9.37500000E-02  -5.30304089E-02  -3.79760228E-02   1.43456617E-02
  0.906250000       9.37500000E-02  -2.44699400E-02  -3.11975814E-02   1.42967617E-02
  0.968750000       9.37500000E-02  -5.36473282E-03  -3.99659202E-03   1.37971118E-02
